,AML-73-001,AML-57-001,AML-22-001,AML-29-001,AML-100-001,AML-36-001,AML-30-001,AML-50-001,AML-81-001,AML-33-001,AML-43-001,AML-98-001,AML-122-001,AML-119-001,AML-108-001,AML-77-001,AML-93-001,AML-59-001,AML-55-001,AML-111-001,AML-112-001,AML-94-001,AML-35-001,AML-19-001,AML-121-001,AML-110-001,AML-62-001,AML-82-001,AML-113-001,AML-109-001,AML-72-001,AML-104-001,AML-40-001,AML-05-001,AML-52-001,AML-66-003,AML-07-002,AML-48-001,AML-87-001,AML-78-001,AML-18-002,AML-17-001,AML-85-001,AML-71-001,AML-96-001,AML-97-006,AML-64-001,AML-15-001,AML-58-001,AML-76-001,AML-04-003,AML-89-001,AML-60-001,AML-83-002,AML-115-001,AML-114-001,AML-99-005,AML-116-001,AML-79-001,AML-44-001,AML-06-001,AML-26-001,AML-47-001,AML-45-001,AML-80-001,AML-51-001,AML-107-002,AML-38-003,AML-102-001,AML-24-001,AML-67-001,AML-56-001,AML-20-001,AML-25-001,AML-39-002,AML-120-001,AML-86-001,AML-42-001,AML-88-002,AML-09-002,AML-92-001,AML-65-001,AML-02-001,AML-13-001,AML-37-001,AML-01-002,AML-118-001,AML-27-001,AML-74-001,AML-46-001,AML-63-005,AML-41-001,AML-84-001,AML-75-001,AML-61-001,AML-12-001,AML-08-001,AML-54-001,AML-69-001,AML-95-001,AML-31-001,AML-49-001,AML-11-001,AML-123-001,AML-03-001,AML-21-002,AML-91-001,AML-105-001,AML-32-001,AML-106-001,AML-34-001,AML-14-001,AML-117-001,AML-16-001,AML-70-001,AML-53-001,AML-101-001,AML-28-001,AML-10-001,AML-90-001,AML-68-001,AML-23-001,AML-103-001
AML-47-001,0.4268358886471316,0.5003251342355691,0.6162968374321528,0.5467008734746952,0.6815549251753288,0.5311301832219916,0.5951035892311173,0.41735022764410745,0.5851208743617142,0.6195985474913956,0.3473364600879614,0.5482013514687094,0.49775976601742833,0.4948509764141551,0.5425909986402411,0.6018002349998137,0.6323301955770102,0.610072117363792,0.6016958707410033,0.5323586452531155,0.5289147345821754,0.5924234352076571,0.752471333630143,0.5860608158068564,0.5040348352799916,0.6169168156566954,0.5784578572975763,0.5152727868973761,0.5648179094752344,0.5373512171302848,0.5335309103854476,0.5398445754690676,0.5610461706417097,0.566270736057183,0.5509775360666245,0.6372164972379699,0.6148349280602636,0.6269485372233157,0.41596595553201676,0.5866410029957065,0.5928923821500357,0.6280710340037716,0.5766633763147633,0.7031226579324845,0.5710913757931921,0.4557188581818319,0.6911742026442256,0.48800867033935014,0.6468049695821592,0.5995971377052316,0.566360188904049,0.6554435236708839,0.6170586555553605,0.729533949449295,0.5762826359791597,0.6397671094611075,0.700792484086825,0.4873465622467563,0.6071946258483663,0.510659019404025,0.666188065900422,0.5895027432819706,0.0,0.6413442759317208,0.49953107176662803,0.639018705281394,0.6105372162643709,0.5924139956477452,0.3805733785232105,0.497014710120149,0.615029673526176,0.5426461832584506,0.6435405179398994,0.6283648580595609,0.6207364539588159,0.6354840192723928,0.5930162183405825,0.6005509126591848,0.5815460030220947,0.3855919217728728,0.5634822711263263,0.6973314276121234,0.5396975076399553,0.4839974977833046,0.6154492419316595,0.4688743704447764,0.5127859700866514,0.6152439922724078,0.5995435661314077,0.5355305967206421,0.531522733966489,0.6482108607209818,0.6303167076714036,0.634405717793906,0.6259484320163409,0.4671597368948768,0.6573055590797425,0.6392011384200005,0.6474635326993317,0.6249007121683081,0.6469316976660164,0.6141902702681297,0.5890301535292045,0.6997297701987701,0.5482768380366991,0.41581452820366094,0.6199766683387883,0.6471145830181073,0.5630587637616145,0.5686589032567023,0.6203827051289057,0.6113091092351897,0.6035618069838473,0.6523045032607501,0.6748588444429993,0.7008148209757707,0.5621534229807994,0.5742957260350028,0.40158563631484256,0.5397048517939216,0.6398701599331922,0.31850088641809937,0.676146747776208
AML-45-001,0.6108487720853547,0.6208373272417402,0.31753698257418683,0.4287241423851639,0.6551086874451933,0.5645325577334426,0.5736773796750533,0.6462634051594376,0.4581948736747087,0.6990875241266473,0.608314412298631,0.6206762283627383,0.612161927705521,0.6392791206091597,0.6620106005095818,0.46689801556460786,0.532956285950356,0.6177212702589878,0.5162886172821415,0.5592766837613719,0.6525133504740293,0.5917535949654595,0.6041526157029079,0.6404416922898069,0.6259518950160501,0.49548873458043396,0.6070434310466641,0.676363574459349,0.6232929496621049,0.6798799636358981,0.6232775527641903,0.6044708380461077,0.658607854230588,0.6518980862774537,0.6797632398617183,0.3546451888796087,0.723449715163345,0.5719044055883522,0.6426844619605996,0.5891797237991004,0.5297516944624372,0.6626057857775509,0.5990682126308522,0.6093599867506392,0.3866202766328317,0.5848316321553411,0.5917772734396064,0.6025303019872006,0.6446457685385973,0.5207379259615225,0.6390697958622585,0.5318151065807943,0.5476664405339198,0.524465753111725,0.6337660475976206,0.5327448353159174,0.6412872412855857,0.6165015198554411,0.5749779969461852,0.6733865116272657,0.45845794316321464,0.5417173693748907,0.6413442759317208,0.0,0.647981255968282,0.5649542700495696,0.5869629445099299,0.48784065518357633,0.6720342217291014,0.6443256196553618,0.46353511241712797,0.5976394063762416,0.5483447760628885,0.5596483709255339,0.6111081892291459,0.6144013538529534,0.6084014465709393,0.3964068580551201,0.6581841100492714,0.664521562299164,0.5971161669232086,0.5938871430509728,0.6006883467641684,0.633393091818365,0.5660548968774288,0.6236180129446768,0.6167067977557316,0.6437083694541734,0.48968759021892605,0.6140518723974182,0.6070816878717229,0.48360021505470596,0.42994616814738695,0.6650400719779477,0.6276224174367635,0.6565629407520214,0.6629491042462556,0.5321048614081504,0.577260657137349,0.62584984032826,0.5691785816818469,0.5910104455818637,0.5401289028581612,0.6721886513800885,0.6302121670646135,0.5791400697462596,0.5792307794918579,0.5841336041850779,0.6536064684013246,0.5696647168640641,0.44456018046543655,0.3973868141434467,0.6237976820885249,0.6575415184074462,0.517562550054617,0.5981610300846215,0.5077366525392564,0.61421616586757,0.6379022243887154,0.5399159365561385,0.572596164817534,0.5660518487979201,0.585566663950911
AML-80-001,0.6014920430934385,0.4779177249320452,0.5762232839452109,0.6554068611986452,0.49619669718889337,0.6594291735627484,0.5895672663702496,0.5375482817192978,0.6150193947416731,0.622821602147815,0.5627272772668404,0.6252541804337769,0.5153581292141782,0.545013037419314,0.548550401278301,0.6586125303612465,0.45615483304557214,0.6715545037608623,0.6343649332652201,0.5954433952738991,0.38967313586867947,0.42985013613247125,0.6634535623784965,0.6318795504343833,0.6060578025456695,0.5036729718243227,0.5275898347741387,0.6677727761939884,0.5577676800706943,0.5410425965596747,0.5195163234459972,0.5808014131471282,0.6245387025019478,0.6676221216287959,0.5596671099210089,0.6816018771570282,0.6705189320427931,0.6437682343056988,0.6343523824890728,0.5056076972769618,0.6320905087347516,0.5876163178904901,0.21891584334915504,0.6734743706937923,0.6892921917846824,0.6836775198027908,0.7165499042856778,0.5106350121013675,0.5971474165000966,0.6440856768733224,0.6465569944237504,0.6205106087283716,0.6268091462074881,0.6920397575272083,0.5976981554608787,0.6150424679260023,0.6732599814770415,0.2678099067348897,0.48676500852016114,0.6256971014378798,0.5875604110478143,0.6422993460878945,0.49953107176662803,0.647981255968282,0.0,0.6424293264885547,0.5163663649733848,0.605592386383897,0.5601814803430741,0.6693014603875453,0.5550464113891675,0.5897503505524819,0.5466022072194674,0.5641373481869509,0.6245335294804379,0.6325240614047796,0.5796943371411589,0.607206967180791,0.4539023827361748,0.5295153481698645,0.5238320948936508,0.6181002584915293,0.5694577435151116,0.5004880730734844,0.6125396566215431,0.5115706907644315,0.2911649182545669,0.41904875350444637,0.6122473430988054,0.5337816482250144,0.5459742937271078,0.6380242440664342,0.5973636480839097,0.5875865502284767,0.6494070632238502,0.5687190836035451,0.6613060599746554,0.6217383362061548,0.6769717210745122,0.41597371413090445,0.613681202534736,0.6031186843418173,0.561476348215977,0.5886481946009869,0.5191716692298634,0.575605762916273,0.48366777055800947,0.6806967716949319,0.6474177113436717,0.4802392331875003,0.6055327708311475,0.5569495338589816,0.5220617551364459,0.6829220638124247,0.7099498118011986,0.6422714010884437,0.4768541994132446,0.622760448038614,0.6168530067125445,0.34215937652892414,0.6043547676343011,0.6295009980194373,0.47475809076008313
AML-51-001,0.7102897375697538,0.5984311546738702,0.4863942151182379,0.7066466599258694,0.5039756271352238,0.46649930821473284,0.3891811674536203,0.6542493505457697,0.3638857531059445,0.7443597921868483,0.67071995407223,0.7190121201324133,0.6493073423989764,0.6492948459256387,0.619754942866533,0.6792635036997605,0.7123731239281783,0.6895833813170538,0.6374115337580399,0.7697922852436719,0.6240398264256668,0.6764373945957536,0.6650371399355584,0.6807511857493996,0.5650707568625685,0.7549644757037832,0.562397532746272,0.4688584236590728,0.6122590994811521,0.6110017488885768,0.6627851149727282,0.6858412720367917,0.4585958604891017,0.5009808007553289,0.573000802074118,0.6945897701131635,0.744562026035652,0.709743110652636,0.7030905728578427,0.5431281656363061,0.7177104125475449,0.6061828091795656,0.6897867208480604,0.6948227044150161,0.44420696905004486,0.4931988975965831,0.5709826790416695,0.6219698230871726,0.5884716418291203,0.27926440831389654,0.5440748877377362,0.6820117472687778,0.6906071573756265,0.38212285049731587,0.619200567008499,0.46880405185395124,0.530014176029169,0.6024099657659829,0.6847882703717363,0.6721937610149493,0.390302038860184,0.36225627567900653,0.639018705281394,0.5649542700495696,0.6424293264885547,0.0,0.6672235683670185,0.5365600208624574,0.5816243867235449,0.3916885517168036,0.6937813436745917,0.6806251292765875,0.33235502343482926,0.6421348943914655,0.707609665303528,0.6889222929796699,0.7366392525753713,0.5183652632295956,0.5610225052566125,0.643180325782392,0.6814081839514149,0.4591463608670604,0.5111925023564798,0.64685664872741,0.4750484537855384,0.5763234544045732,0.6447026004948797,0.48758868587009385,0.6640273666433681,0.6397043624923299,0.6161568082714379,0.6356946615909167,0.7025921132583102,0.6325462989265935,0.6635968187412663,0.643138059704732,0.6729806471015741,0.6648334735589942,0.7598201530646104,0.656061414799691,0.5582535605831571,0.5739835115217257,0.7181505678853286,0.5735671078486313,0.5529949099839242,0.5271523034451384,0.7054610918550082,0.5844108283218516,0.41779021520813064,0.7113944166797999,0.5716575404715436,0.498947796239153,0.6701194494808205,0.6852428956502103,0.7132531060788294,0.5718288813146051,0.7063624602806451,0.43543816394769363,0.6759282113600832,0.559946357966153,0.5264802486410334,0.6971525450410752,0.6505089378144127
AML-107-002,0.6182714368160205,0.6114539183586214,0.575284531786824,0.5958761531627641,0.6388539942914374,0.61082398639787,0.6251853210931734,0.5927141928032611,0.5872511294744618,0.6377492901100328,0.5925187699268502,0.5871864502191295,0.6245185145156714,0.6227539367749305,0.6399534800340483,0.6377136018686371,0.6403755591469663,0.5164925810269301,0.47773406869067947,0.6125655799462291,0.5276218878118007,0.5639781990410454,0.6223779130546445,0.6011138471408068,0.6220279301462543,0.26724020129989623,0.5725749819136143,0.5980513253568555,0.4896992256380437,0.6272565154246533,0.5331449677968195,0.6006472512954097,0.6956441603123721,0.6174639958341889,0.6819859851319432,0.6399141063463679,0.6269539884044879,0.5951737546135016,0.5724919885276019,0.2824658093970124,0.6614870209234267,0.46072938812678554,0.5188950082440937,0.6304277551906834,0.6809182757115455,0.6372865254058577,0.5272188589295013,0.5754086285972921,0.6072747189227417,0.5406685788912964,0.6299396591605593,0.5951208110166629,0.6657356444852268,0.5799546644014075,0.5384972807262589,0.5849414698266038,0.6533463102712318,0.5725351957799498,0.2625414022193131,0.5935197503266559,0.5575253533178655,0.6360581931909597,0.6105372162643709,0.5869629445099299,0.5163663649733848,0.6672235683670185,0.0,0.6493798610660668,0.5150145968970856,0.6159372316894793,0.5544644908389283,0.5902544097100948,0.6181626547530887,0.5841421818715935,0.5238389451710915,0.44726440970504766,0.535750984915722,0.6373490758227481,0.5015606088137113,0.6057083896436191,0.5479219414706308,0.5070179513245837,0.5311389756913354,0.37930377802815696,0.6515952480903114,0.6068017936211079,0.5851008882768804,0.45092733605852786,0.6952093512263811,0.5503358192015362,0.6247442436852354,0.5131545437115772,0.6344428041734809,0.6540899082422906,0.6752887332003257,0.6603390395044593,0.47350629639648034,0.6241319913331809,0.6326639321152643,0.6047628172136008,0.67913769593324,0.6648973168084251,0.6029060378157691,0.5743769228319919,0.5983577511326474,0.6481591762455813,0.6384078242229433,0.5198782015451554,0.5624146548650482,0.25162635769765196,0.6016575725923274,0.6553218634767043,0.22892173399768223,0.5030669100492836,0.640669499542962,0.5956199963679636,0.29354717793035734,0.5522889776092652,0.5743867791635348,0.5294649042785402,0.5773230042933184,0.5907111443154409,0.5139578385154195
AML-38-003,0.5886276833769635,0.6019630741952255,0.45194091340112374,0.6038725451152551,0.5954377807028299,0.47873441508026104,0.5845588193896905,0.6084128727191267,0.4348229950311264,0.6109536468751966,0.6206328759449115,0.6189556461533816,0.6137280817334021,0.5827277476352042,0.5864051301739461,0.6005500564549554,0.5990583937306029,0.6298567035792302,0.5973122812083022,0.6465159598924993,0.6241956806039954,0.556775416693591,0.6150701985899548,0.6642743499209223,0.6111059234476197,0.5810855585845991,0.44311473893788944,0.5007106394449408,0.549455027305759,0.567493513868085,0.6112890440747031,0.543728595682432,0.5191361323817687,0.5849529522823094,0.6239812709047596,0.6059899852425086,0.6286036844103364,0.5699147529213637,0.6524166570090458,0.6373464608553281,0.6082308401197485,0.6397650196010383,0.6043369970984787,0.6359795692831276,0.383060515448305,0.6792917062372876,0.6684019290116747,0.5921721686237085,0.610601381865588,0.5484720026788699,0.4938024970649234,0.6450226154883579,0.6517133962533659,0.5931564172239878,0.5843000435845978,0.6049253801563639,0.5710105658456444,0.5820826789185807,0.62115501590675,0.6736275184180534,0.5766737956286452,0.48467115998441723,0.5924139956477452,0.48784065518357633,0.605592386383897,0.5365600208624574,0.6493798610660668,0.0,0.6257758446318891,0.6462523461789424,0.5388520327174863,0.5578789445768991,0.6022329429203971,0.6329912350246544,0.6073126591605006,0.6430734561034827,0.6691876455901176,0.5638093072951471,0.6253356482716916,0.5431831654667603,0.5688873079675809,0.6441175379526939,0.6565294064688643,0.5969064124190825,0.6021217879471294,0.5787251956342431,0.6069294290544041,0.6361627700236158,0.41666771126405067,0.5974333197571675,0.5678217928121209,0.45230014972645605,0.6284235858766543,0.6031686009574468,0.3590936748207594,0.48855466274663906,0.6136326301425381,0.6289553979801934,0.6350957788017189,0.6027198931928142,0.5532532631038387,0.6466208803585387,0.6284243022927838,0.6552277937362667,0.6084248085352523,0.6469480286859773,0.6108289180584998,0.6600388698542815,0.646142709512844,0.6336064443994599,0.5605939698402194,0.37052600946600234,0.6001650809542998,0.47471705776936446,0.5711889508655641,0.6773666862472185,0.5842688448950664,0.5605545399895195,0.6441651180336571,0.5586329882523664,0.6356663688012951,0.6627016426852597,0.6195046922745671
AML-102-001,0.49926292303107445,0.5183127663354247,0.6183048974818623,0.6029598809812535,0.6595980391850754,0.42531319133267065,0.5281181835214213,0.32959654886279444,0.5308756885549293,0.6598550210445576,0.5559098985971508,0.5486207223471209,0.5478665431567373,0.5968593796157216,0.5675200301526564,0.6778690351321971,0.608700998332611,0.5739263752710828,0.5382436296201328,0.5347436694914945,0.5117427006930773,0.6182062744336068,0.704716913690942,0.5738362362364955,0.5573787060187367,0.6608211989950644,0.5975135014679407,0.5772117955783492,0.5398353681722332,0.5566669347853441,0.55517921887571,0.5617590442605027,0.6681193994791574,0.5321076972608788,0.6149519520512965,0.6740119042796835,0.6807344753660249,0.6539202683812115,0.5908021662387062,0.5676133559979077,0.6544790381890252,0.5203275611674543,0.6158390758430421,0.6864124661638626,0.6569994022710783,0.5749733517509883,0.5949105814681063,0.5555998101099227,0.5881718272270263,0.61713759604592,0.5970185381869213,0.5760017051661104,0.6522020542963161,0.6671487351499495,0.5148335636568812,0.6262568304050105,0.6669480132547772,0.5599227598782726,0.5914056848781322,0.5468310728573562,0.6729294703868459,0.544634675766158,0.3805733785232105,0.6720342217291014,0.5601814803430741,0.5816243867235449,0.5150145968970856,0.6257758446318891,0.0,0.5014280366503402,0.6819568230291526,0.5751853266508318,0.4521876750715007,0.6375347677912344,0.536100020482298,0.5338051478502936,0.5389671722227171,0.6704097796750148,0.545149023411216,0.4164850083461764,0.5870109900882328,0.5768764821823475,0.5545690367120557,0.49286494390539637,0.6561953843345707,0.46216671938615206,0.5395024422868119,0.5744262336834868,0.5927369666713054,0.5596844209138142,0.5280214637228579,0.6499694182716155,0.6642094053820026,0.6301954848062089,0.6645568130892758,0.535114027174389,0.5253017377119202,0.6691066106020535,0.7189843356829362,0.6652412075115013,0.6122522359620117,0.6215044636865013,0.6263465787143944,0.6229446120250502,0.5878535284308848,0.554292166008246,0.6183113963351521,0.5967440872131446,0.6043942326945351,0.6201761069238589,0.6659592570421791,0.6380076005167774,0.49409500755662816,0.5886874349253006,0.7195022392216435,0.6895921950067733,0.606790884570801,0.4607378378639969,0.5145185560506906,0.5734017511358285,0.6401405940276883,0.5500424163034136,0.5914996870965699
AML-24-001,0.5252608778254181,0.6396759368175091,0.6098578492632043,0.639904710975935,0.628286121375226,0.6408695445265755,0.5740146388410352,0.5762996742528035,0.5331801461344174,0.6840386166311636,0.471145916081091,0.5802190683383655,0.691279252818852,0.7055780101745295,0.6369858445657463,0.5883510769232609,0.6311686716852154,0.6450104843116207,0.6049155355039164,0.572152520521606,0.6482716938993038,0.6088074324852024,0.6316976994156887,0.5056096771256755,0.46975557080168917,0.6406656120295906,0.6116655302199825,0.4623786176411019,0.6199275640768234,0.6384042224467178,0.7399000780437524,0.6021677323025352,0.6687227652389541,0.49298427490174257,0.6050796989995719,0.6643063448384146,0.6588942757056451,0.645556055289507,0.5445583712437108,0.47489381630807503,0.6197619296688572,0.6808996619857882,0.6092068077816215,0.7236978109054192,0.6181600267821186,0.44464986685337793,0.6619152015479275,0.6779376290682714,0.4764872269227969,0.47294826214963337,0.5259600363253565,0.6435296708184441,0.596178773527497,0.5422852588306093,0.632534006828188,0.5292833439602556,0.5671229814019065,0.615765683917121,0.633941299312873,0.48567535242259374,0.6269042071939517,0.524203561000004,0.497014710120149,0.6443256196553618,0.6693014603875453,0.3916885517168036,0.6159372316894793,0.6462523461789424,0.5014280366503402,0.0,0.5945428634568433,0.5963024116166846,0.5557256822674497,0.5797963438826116,0.6502631258763547,0.6133672630753336,0.6356921224557579,0.647899409598658,0.5983329867904196,0.4781652097509814,0.6278161634590833,0.3982382767668168,0.4144065563969642,0.569308371959016,0.5350512366123585,0.476714087977822,0.6565722585414906,0.45356688742195195,0.6195284903035567,0.7297930012473961,0.6404384223095734,0.6416669849557368,0.6023464981015967,0.7225484013074176,0.7439731993860199,0.5879796614100206,0.564095792846143,0.563311794942343,0.6936648566232094,0.5801163010053605,0.6216495033547783,0.6274044985777152,0.6216102628088731,0.3920701523780492,0.6203753961855898,0.588595840504829,0.63675972766511,0.5199219368673644,0.3358451735187755,0.6544402945030654,0.6557243655125673,0.651133546733099,0.5918703560762495,0.6372703353831228,0.6963754060507099,0.67966041187483,0.6205722709612227,0.536948683917761,0.5129213690597161,0.6420081280545328,0.5142922338756173,0.5722229818909246,0.5669437108844095
AML-67-001,0.6027331726257563,0.6284095141991792,0.4328878499065112,0.5899010744839586,0.5961827214642492,0.6854950152117828,0.5725606223092867,0.6496306629032973,0.5679501259265511,0.5926365728418987,0.60372829104018,0.6335751101320912,0.6107207418630736,0.6386393432013473,0.4736992263298052,0.384241507450076,0.5805970524723973,0.6308340579916887,0.6326491175850182,0.6599906810626677,0.6666366809485075,0.6208113629187355,0.5954011287399442,0.6434069462716936,0.6559194291814127,0.5122443278503579,0.5913306702197629,0.694014693409279,0.6481419127923483,0.4819870531021514,0.6264567815077727,0.3825443323823702,0.5023416191657779,0.5978313326815891,0.46701744906989207,0.5887290701578476,0.4974547061996153,0.427883884807176,0.624202717255165,0.5905247939753584,0.4681286461043248,0.5987285164847237,0.551037382217108,0.5958501441031019,0.5239001674909971,0.6563418128253091,0.4518135330964471,0.6227002070909727,0.6200319080945975,0.5007708538201276,0.6309988467960117,0.599669182991755,0.4638693861363523,0.6209018674957336,0.48840130974174334,0.5953592150769373,0.6298380682549167,0.6043171680751597,0.5796857421642645,0.6103131171078595,0.6164268334993745,0.5646351010542894,0.615029673526176,0.46353511241712797,0.5550464113891675,0.6937813436745917,0.5544644908389283,0.5388520327174863,0.6819568230291526,0.5945428634568433,0.0,0.38049609619050284,0.5868777725237312,0.6199868401637828,0.6092198448230822,0.6305257931174755,0.6115481370941827,0.6067959861355688,0.6626069452755081,0.6292702327275178,0.6233298296730203,0.5905735090009483,0.6134052702770763,0.4289039220113735,0.5687588723779899,0.6016244714268909,0.6360239334046629,0.5451240563880958,0.5595456942690589,0.6296655122650348,0.4108236560133164,0.5550529993997637,0.5880162953385826,0.6602771955123318,0.6388187042640039,0.6856028816794884,0.4504220063622608,0.6382380112152441,0.5832818948076811,0.6456879084636669,0.6617228151316137,0.5871358072761113,0.6573878094013557,0.5860853725257014,0.6450300730451397,0.5911330838573594,0.6549685350708504,0.5480825932575673,0.6649305936364664,0.532165650504559,0.5610417975682941,0.48445913875148017,0.5670972676418571,0.48750497825704653,0.4265566508166917,0.5767621959888531,0.5275835096593904,0.606509163947524,0.6325332080321934,0.5470531441825364,0.5868406054468683,0.5521453859163887,0.5025290525625155
AML-56-001,0.4651386997074207,0.5912485498238922,0.5176441326675942,0.49712168049502437,0.5926615183711096,0.5881153059140545,0.53158278861443,0.5664297953726749,0.5887529556955875,0.5368589684461598,0.4741962606370371,0.5579452999502734,0.5363952333759614,0.5401987396719662,0.36768395989353997,0.49446712216053457,0.5126658365946781,0.5824613098806353,0.5664306470007108,0.5258792577657769,0.5889379750171814,0.5370698586959403,0.580256266481711,0.5668517683964931,0.6490665924606616,0.5585083583494972,0.5625007456377583,0.5816316722698783,0.5478825310949739,0.37941095402771396,0.5371942407222765,0.017773523612182873,0.4196471615090881,0.5853418566983134,0.29662207816434816,0.6205699021569923,0.313825501359124,0.284366132791948,0.5570165831646294,0.5430658235721653,0.27295954648772114,0.6426693815710471,0.4874404884351483,0.5282678326978851,0.6380449385108893,0.6897219252107731,0.3972156564880476,0.5746861943853185,0.5027264174064178,0.5983055709741769,0.5834530385399619,0.5352727615514188,0.37969171011645697,0.5452018942129031,0.38579379113015255,0.5176269344652125,0.5971388422193681,0.5599109573230191,0.5177480147286194,0.529511915998623,0.5452280969394062,0.7118131383302068,0.5426461832584506,0.5976394063762416,0.5897503505524819,0.6806251292765875,0.5902544097100948,0.5578789445768991,0.5751853266508318,0.5963024116166846,0.38049609619050284,0.0,0.6267733482661395,0.560091634749007,0.48022294911673635,0.5453565223237951,0.5385623722777265,0.6027814300179187,0.6087280738758876,0.49941350475323965,0.5173049050430216,0.5321957298939366,0.5461345230811763,0.34043349289047264,0.6180681902247562,0.5630824234965708,0.6265567704364602,0.5952376614723861,0.6405842153752733,0.5225504094453579,0.23224607641074213,0.6137569006034485,0.4589995571973474,0.647889144486199,0.5517062783757734,0.5691662226559566,0.33749834097466513,0.5983486948888512,0.6187988392932939,0.5308894326160493,0.6238140798344858,0.6179799916374855,0.5783677964322371,0.5939781211840296,0.5670156255928981,0.586009145045054,0.5949854955964541,0.6261079777891125,0.5880633807076319,0.5455649952776056,0.5390708307581467,0.5980383549922563,0.4742812004848578,0.3295968457992535,0.426885792391534,0.5773042737475871,0.5446096375027846,0.5260857060442017,0.5421909237567945,0.5062766889445753,0.6329118871315927,0.5206894085557761,0.5850367682877309
AML-20-001,0.6988940463151428,0.5085944167861388,0.5205813334540019,0.6500401885094611,0.5822615483234821,0.562611466381832,0.20965362260790232,0.6442751685873449,0.626633883074937,0.6621414889290099,0.6457048251843378,0.6184906090159793,0.5284037865559974,0.5468296086176538,0.5623572289006319,0.582343953220549,0.6405950671598095,0.6025000169172172,0.5894416508419753,0.6717479652954215,0.5621806198061713,0.5997737915538874,0.5716051499394048,0.6811431404596261,0.5648534179493971,0.7004055205483664,0.5563115398827264,0.5260002108344466,0.547341904898432,0.5661443552372948,0.5474570671304572,0.6247240300434089,0.6054315779108346,0.5894952783236638,0.6584756705513946,0.5403941055454706,0.7178214929197506,0.6594258742822157,0.663375616141225,0.4594243940624234,0.6861410140062938,0.42132269201006733,0.609375902783976,0.5157636177899394,0.5937243234275983,0.48258430092217375,0.4379153024627672,0.5552781741617212,0.4635407591494838,0.5271034271958526,0.6575440945012307,0.481400130037133,0.7167721383331411,0.38027139918558284,0.5546635329589471,0.3222385156468215,0.508488069965777,0.5090482931541029,0.6211061560165696,0.6645713652648321,0.5987378386661815,0.34043065470940037,0.6435405179398994,0.5483447760628885,0.5466022072194674,0.33235502343482926,0.6181626547530887,0.6022329429203971,0.4521876750715007,0.5557256822674497,0.5868777725237312,0.6267733482661395,0.0,0.664352149233578,0.6128217941716603,0.5699086616253687,0.6194356618688835,0.553631111532663,0.5606876186042467,0.6105754355429307,0.5994813433322878,0.40667388245859326,0.5056909829420037,0.5783852174799531,0.3516363376260644,0.5033935741731336,0.5358781449899777,0.46276321516786034,0.5627023275778268,0.5385541732540191,0.5297607561461768,0.6314898867261522,0.6881054469465095,0.544447119235783,0.578171811916391,0.684970578469146,0.618912176018028,0.6561317457915381,0.6178625645130889,0.6607767734234418,0.5741993226331203,0.4646811126503335,0.6663039795905823,0.43742001700415867,0.5530882367293186,0.50161034363749,0.6426061870488526,0.4561579750951108,0.6066253561266636,0.669409290293576,0.5287729810003332,0.506419604380433,0.6327116844566629,0.664798595977957,0.5834864093548202,0.562856832197238,0.6173186422622328,0.5139982049407175,0.6342202171492095,0.4621498890116498,0.4767413911506161,0.5225143284908672,0.5106523802621955
